cell_id,development_stage,cell_type,donor_id,assay,distal_tip_score,airway_score,alveolar_score,commitment_score,substrate,in_exiting_tip
13878,17th week post-fertilization stage,ciliated epithelial cell,H27464,sci-RNA-seq3,-0.23361945638851245,-0.047858270009358723,-0.13172000920006988,0.08386173919071116,cao2020,True
13879,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,0.9449893065861293,-0.1870465596516927,0.9231687324856399,-1.1102152921373327,cao2020,False
13880,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.33021269039231904,-0.09867594401041667,-0.5362955845824076,0.4376196405719909,cao2020,True
13883,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.2845476890096859,0.9388669967651367,0.8518298011307323,0.08703719563440449,cao2020,True
13888,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,1.3364860670907157,0.7207776546478272,0.6043956367247696,0.11638201792305758,cao2020,False
13890,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.13042325389628506,-0.2291303253173828,0.5234134481587541,-0.7525437734761369,cao2020,False
13893,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.08402204391907675,-0.27953750610351563,2.4598948518070607,-2.739432357910576,cao2020,False
13895,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27058,sci-RNA-seq3,1.0215788252499638,-0.04790400505065918,0.71101956684655,-0.7589235718972092,cao2020,False
13898,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,-0.6523786661576252,-0.1287566884358724,0.3604269197227758,-0.4891836081586482,cao2020,True
13900,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.37137206719846144,-0.1678408177693685,1.6974826559014278,-1.8653234736707962,cao2020,True
13901,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.19638243256782995,-0.31008056640625,2.3685660318497126,-2.6786465982559626,cao2020,False
13902,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.4042988991250797,-0.07220279693603515,0.5307943230375237,-0.6029971199735589,cao2020,True
13903,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.21356386797768728,-0.07396071116129557,2.085262532627911,-2.1592232437892065,cao2020,False
13904,17th week post-fertilization stage,squamous epithelial cell,H27464,sci-RNA-seq3,-0.12403371382732781,-0.11021299997965495,-0.11765333928099465,0.007440339301339707,cao2020,False
13906,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.4821792074612209,-0.20684516906738282,2.8525381875694347,-3.0593833566368174,cao2020,False
13911,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.32530130658830914,-0.12927495320638022,-0.3077467822153634,0.17847182900898317,cao2020,True
13912,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,-0.25823425760074536,-0.10485212961832682,-0.27918770116403563,0.1743355715457088,cao2020,True
13914,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,1.032617218640386,0.40453775405883785,1.198698682522555,-0.7941609284637171,cao2020,False
13915,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.10545466627393452,0.3489826186498006,1.7296443685479121,-1.3806617498981115,cao2020,False
13920,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.29112432440932917,1.910824915568034,0.7715252156651349,1.139299699902899,cao2020,True
13921,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.27531785381083584,-0.17010042826334634,1.3601916940934067,-1.530292122356753,cao2020,True
13922,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.5491650639748087,0.43582940260569253,-0.34688071154673167,0.7827101141524242,cao2020,False
13924,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.9833184067083864,-0.31612073262532553,1.4383029281546218,-1.7544236607799473,cao2020,True
13928,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,0.9106405219253229,-0.14588321685791017,2.2915091908306158,-2.437392407688526,cao2020,False
13932,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.3862796316341478,-0.19336339314778647,2.4164124628819454,-2.609775856029732,cao2020,True
13933,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.5725873064021675,-0.2022110112508138,1.3672949895946258,-1.5695060008454396,cao2020,False
13934,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,0.5691547637083092,-0.13689837137858074,0.3384212200794745,-0.47531959145805525,cao2020,False
13937,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.22548081923504265,-0.024552356402079263,1.9558797604447111,-1.9804321168467904,cao2020,True
13939,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27058,sci-RNA-seq3,-0.8173510493064413,0.34818791071573896,1.178457746811963,-0.8302698360962241,cao2020,True
13940,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,-0.13996574830035774,1.4795865122477214,1.5762471398082347,-0.0966606275605133,cao2020,False
13944,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.8361392726703566,-0.14085118611653646,2.666928835965078,-2.8077800220816145,cao2020,False
13945,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27058,sci-RNA-seq3,0.03341641961311803,0.09447448134422304,2.2141893806807493,-2.1197148993365262,cao2020,False
13950,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.21322487811652982,-0.08688257217407226,-0.30853743946880374,0.2216548672947315,cao2020,True
13951,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.20119754635557838,-0.1847495396931966,2.1925268720049376,-2.377276411698134,cao2020,True
13955,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,-0.07602758796847596,-0.10388285319010417,2.1721418122632787,-2.276024665453383,cao2020,False
13956,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,0.5120260545185634,-0.06126941680908203,1.7852156184135226,-1.8464850352226045,cao2020,False
13957,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,1.302179448458613,-0.19396050771077475,0.9879416150784274,-1.1819021227892021,cao2020,False
13959,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,-0.3847892138422752,-0.10146474202473958,-0.21773210578008528,0.1162673637553457,cao2020,True
13962,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,0.47376036643981934,-0.0750359853108724,1.5416161631225447,-1.616652148433417,cao2020,False
13963,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,-0.5476936807437819,-0.1514454650878906,1.4187957759297223,-1.570241241017613,cao2020,True
13964,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,-0.36521670283103475,0.7769837832450867,-0.20826950423214413,0.9852532874772308,cao2020,True
13967,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,0.22523674186395137,-0.14311749776204427,1.996048822315461,-2.1391663200775053,cao2020,False
13970,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,0.8192587093431123,-0.11358117421468099,0.47707519728109377,-0.5906563714957748,cao2020,False
13971,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.12776911988550302,0.5947652467091878,1.0613209971594153,-0.46655575045022746,cao2020,False
13973,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.5008216780059191,-0.11634239196777343,0.6272799345331455,-0.7436223265009189,cao2020,True
13984,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,1.0333460788337552,-0.2101698430379232,1.6989989018221514,-1.9091687448600747,cao2020,False
13985,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,-0.15404012251873406,-0.07547966003417969,0.6477465410844996,-0.7232262011186793,cao2020,True
13986,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.7423690545315645,-0.1391666539510091,3.0746648071009086,-3.213831461051918,cao2020,False
13989,17th week post-fertilization stage,epithelial cell of lower respiratory tract,H27464,sci-RNA-seq3,0.7350494229063695,-0.0887478510538737,1.8572440781724562,-1.94599192922633,cao2020,False
13993,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27058,sci-RNA-seq3,2.5561142259714553,-0.09359580993652344,0.985219940133051,-1.0788157500695745,cao2020,False
13994,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,0.7591027605290316,-0.12977153778076173,2.203950687285957,-2.3337222250667184,cao2020,False
13995,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H27423,sci-RNA-seq3,0.46672505626873095,-0.14805814107259116,-0.1825158530419026,0.03445771196931144,cao2020,False
13996,16th week post-fertilization stage,epithelial cell of lower respiratory tract,H26547,sci-RNA-seq3,0.8993033268013779,-0.08950316747029623,2.374943982570543,-2.4644471500408396,cao2020,False
